gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000007817,Zmiz1,30094.77,37014.86,39275.49,21709.46,28475.49,37262.28,34684.18,26462.73,15876,20820.65
ENSMUSG00000007827,Ankrd26,451,372,525,474,374,299,344,210,386,551
ENSMUSG00000007833,Aldh16a1,3276,2787,3246,1963.03,2240.07,3041,3614,2461,2144.03,3367
ENSMUSG00000007836,Hnrnpa0,15009.5,13544,17109.96,10089.05,10852.47,15059.05,16747.4,12489.58,8461.43,13411.53
ENSMUSG00000007837,Prrg2,1856,1686,1888,1284,1207,2115.37,2545.55,1872.99,1253,1644
ENSMUSG00000007850,Hnrnph1,6717,4864,6196.99,6315,7432,4023.87,5129.28,4339,6592.35,10345
ENSMUSG00000007867,Ift43,758,532,559,474,533,502,624,556,492,517
ENSMUSG00000007872,Id3,2618.99,1887,2356.34,4143.65,3526.99,2819,5414.03,3692.34,3874,5656.98
ENSMUSG00000007877,Tcap,1,0,3,2,0,0,0,1,4,0
ENSMUSG00000007880,Arid1a,14199.17,15024,18769.89,11563.82,14348.58,14665.03,13146.12,10494.04,7452.65,12882.65
ENSMUSG00000007888,Crlf1,653,687,1103,990.97,955,308,1016,597.62,919,1291
ENSMUSG00000007891,Ctsd,59452.62,49755.63,48163.79,41897.77,33525.51,61506.41,65920.26,46909.28,34496.34,46273.46
ENSMUSG00000007892,Rplp1,62425.86,36758.73,39905.4,32692.43,26980,43249.72,60855.06,55055.8,25680.72,36146.08
ENSMUSG00000007907,Cabs1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000007908,Hmgcll1,75,35,60,170,140,19,52,35,164,189
ENSMUSG00000007944,Ttc9b,0,0,3,0,1,0,3,0,0,1
ENSMUSG00000007946,Phox2a,1,4,2,4,0,1,0,0,1,4
ENSMUSG00000007950,Abhd8,652,708,735,845.87,1014,981,1179,740,762,858
ENSMUSG00000007987,Ift22,601,443,509.93,416,344,356,496,331,321,436
ENSMUSG00000007989,Fzd3,2352,2976,2934,2645,3057,1839,2592,1642.99,2273,3560
ENSMUSG00000008028,1700008O03Rik,5,3,2,3,2,2,9,5,3,6
ENSMUSG00000008035,Mid1ip1,4051,3852,4053,3268,3743,4793,4643,3941,2460,3098
ENSMUSG00000008036,Ap2s1,3919.98,3111,3734,2857,2680.99,3314.01,4532,3533,2413,3384
ENSMUSG00000008090,Fgfrl1,221,135,260,427,422,146,275,164,342,378
ENSMUSG00000008129,4930432K21Rik,33,20,18,4,10,14,15,11,7,18
ENSMUSG00000008136,Fhl2,5895,5841,4799,5708,3735,6280.06,9716.28,6269,4298,4066
ENSMUSG00000008140,Emc10,4815.15,4306.83,5112,3686.78,4623.28,4373.04,5247.34,4393.43,3309.96,5864.21
ENSMUSG00000008153,Clstn3,3,18,10,2,4,8,12,19,3,4
ENSMUSG00000008167,Fbxw9,1398.01,1310.95,1259,921,872.89,1369,1934,1615,1042,1278.94
ENSMUSG00000008193,Spib,2,2,1,3,2,0,0,0,3,4
ENSMUSG00000008200,Fnbp4,2127.13,2013,1938.86,2285,2902,1817,2342,1846,2182,3329
ENSMUSG00000008206,Cers4,17664.69,14259.56,13445.99,6763,7014,16043.97,15317,16207.05,7318,9564.98
ENSMUSG00000008226,Scrn3,1145,914.01,1161,989,898,918,1204,784,736,1186
ENSMUSG00000008301,Phax,1582.83,1297,1714,1448,1619,1599,2095,1418,1278,2070
ENSMUSG00000008305,Tle1,1996.01,1907,2042.88,1807.98,1900.92,1670,2213,1572,1770,2398
ENSMUSG00000008307,1700109H08Rik,90,83,76,85,122,66,85,78,150,157
ENSMUSG00000008318,Relt,66,25,133,37,70,18,49,48,51,79
ENSMUSG00000008333,Snrpb2,1411.99,1123.62,1505.97,1069,855.93,1321.9,1720.34,1283.88,1028.93,1474.92
ENSMUSG00000008348,Ubc,26949.8,26742.8,23906.68,19985,23165.28,26532.99,31517.67,27661.51,15617.03,28202.82
ENSMUSG00000008373,Prpf31,2630,2295,2934,1760.01,1929,2043.09,2684.93,1799.99,1241.44,2173
ENSMUSG00000008384,Sertad1,1977,1726,2100,2066,1675,2231.02,2937,2135.01,1673,2136
ENSMUSG00000008393,Carhsp1,4719.99,3698.48,4093.38,2212.4,2331.2,2095.56,4908.97,2603,1749,2664
ENSMUSG00000008398,Elk3,3599.57,3914,5329.97,4253,4850.97,2047.99,4443.79,2439,3292.02,4231.97
ENSMUSG00000008429,Herpud2,4157.16,4148,4347,3712.07,4016,5818,6046,4654,3697.01,5061
ENSMUSG00000008435,Rdh13,3017,2945.66,3078,2757.01,1911,3565,4314,3033,2305,2599
ENSMUSG00000008438,Adam21,12,11,9,3,3,7,3,8,15,19
ENSMUSG00000008450,Nutf2,2190.13,1642.99,2059.45,1886.67,1730.51,1711.69,2122.64,1827.84,1614.37,2154.19
ENSMUSG00000008461,Fut1,1375,1100,1011,784,539,943.02,1282,1040,599,980
ENSMUSG00000008475,Arpc5,16574.55,11769.71,14445.99,11744.97,8757.98,13503.8,18440.35,14405.96,9610.09,12274.33
ENSMUSG00000008482,Rnf151,5,0,3,0,6,1,0,0,2,9
ENSMUSG00000008489,Elavl2,7,12,11,10,15,9,9,8,8,24
ENSMUSG00000008496,Pou2f2,6,13,14,124,199,8,19,9,84,98
ENSMUSG00000008540,Mgst1,2545,1466,2181,615,583,2194,2229,2011,703,1505
ENSMUSG00000008575,Nfib,19171.83,18994.08,27482.36,8926.09,12801,17107.74,19491.41,14527.8,8795,17649.99
ENSMUSG00000008590,Htr3b,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000008601,Rab25,18563,17332.69,15289.01,11262.27,10172.6,19900.52,21118.86,17865.23,9420.43,12728.17
ENSMUSG00000008604,Ubqln4,4391,4427.5,5380.99,3361.11,3618,4065,4300,3196,2115.98,3946
ENSMUSG00000008658,Rbfox1,29,18,44,17,14.09,14,20,17,45,21
ENSMUSG00000008668,Rps18,40339.66,25759.4,25442.39,25150.09,15142.88,30239.98,46241.9,39084.37,21444.88,22491.58
ENSMUSG00000008682,Rpl10,42921.49,33002.84,38863.69,27686.93,24060.74,41948.92,53645.22,44055.35,26787.52,37359.8
ENSMUSG00000008683,Rps15a,19698.8,13020.09,15485.14,12383.96,8587.88,18316.74,26003.84,20195.96,12623.56,16651.23
ENSMUSG00000008690,Ncaph2,8295.46,6757.96,8316.42,4574.92,4276.97,7197.14,8970.98,6821.04,4366.96,5937.84
ENSMUSG00000008730,Hipk1,24415.02,29344.15,25666.05,16207.4,13973.53,27673.13,31441.74,20605.52,14215.84,18385.56
ENSMUSG00000008734,Gprc5b,1058,1085,1266,729,762,588,1178,661,722,768
ENSMUSG00000008763,Man1a2,11416.96,10689,12269,7610,8575,11065,11773.02,8414,6675.3,10980.02
ENSMUSG00000008789,Ceacam5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000008813,Tppp2,0,0,0,0,0,0,0,3,0,0
ENSMUSG00000008822,Acyp1,358,214,306,256,198,257,353,342,306,334
ENSMUSG00000008843,Cldn13,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000008845,Cd163,22,11,27,5,17,12,70,6,31,62
ENSMUSG00000008855,Hdac5,5877.14,5800,4991,5186.01,4964.29,6202.99,6565.9,5814,3255,5709.77
ENSMUSG00000008859,Rala,4246.99,4224,4921,3492,3382.5,4839.95,5619,4130.01,3248.99,4893
ENSMUSG00000008874,Clec3a,0,0,0,0,0,0,0,0,0,8
ENSMUSG00000008892,Vdac3,3321.72,2475.11,3205.64,2592.51,2607.43,2399.99,3500.44,2688.58,2252.62,3732.41
ENSMUSG00000008932,Slc1a7,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000008958,Vps72,2952.99,2620.1,3101.94,1815,1933,3367.1,3721,2647.79,1481.23,2294.92
ENSMUSG00000008976,Gabpa,5407.01,5498,5969,4323,4105,6618.62,7349.11,5247.04,4064,6700
ENSMUSG00000008999,Bmp7,7645.08,5475,8650,5626,6061.87,6011,7065,5282,4072.91,6779
ENSMUSG00000009013,Dynll1,31732.86,29778.84,28098.41,24574.9,18596.71,32290,41835.88,31117.13,20412,23477.13
ENSMUSG00000009030,Pdcl,3255.93,2710,3193,2487,2556,3364,4078,3312,2666,3941
ENSMUSG00000009035,Tmem184b,1850,1882,2645.56,2954,3510.47,1433.89,1979,1301,2434,3105
ENSMUSG00000009047,Gm5965,5009.3,16574.8,11472.17,36714.68,82790.6,3529.23,764.1,2847.7,15105.33,21931.95
ENSMUSG00000009070,Rsph14,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009073,Nf2,10383.79,8999.91,10308.15,5557.42,8671.47,8764.56,10545.26,6660.99,5254.68,9815.01
ENSMUSG00000009075,Cabp7,0,0,0,0,2,0,0,2,0,6
ENSMUSG00000009076,Zmat5,402,280.02,357.88,370,265,335,504,324.42,263.42,334
ENSMUSG00000009079,Ewsr1,12172.05,11560.13,12277.85,8241.49,9886.5,10244.46,12433.09,9586.9,7276.14,11294.08
ENSMUSG00000009090,Ap1b1,14249.99,13285.98,14421.14,7172.99,8999.09,16349.87,15450.13,11704,6030.32,11710.95
ENSMUSG00000009092,Derl3,16,10,10,11,9,2,11,9,9,9
ENSMUSG00000009093,Gstt4,0,2,0,1,0,0,0,0,0,0
ENSMUSG00000009097,Tbx1,6212.06,6628.89,5240.94,3749.01,3061,8450.09,7240.24,5756.01,3457,2956
ENSMUSG00000009108,Gnat2,23,14,15,12,15,28,55,43,11,22
ENSMUSG00000009112,Bcl2l13,10358.97,9443.52,10082,6289.37,6027.86,10097,11224.01,9052.01,5030.85,7881.13
ENSMUSG00000009114,2610028H24Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009115,Spatc1l,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000009145,Dqx1,19,13,22,29,31,14,23,19,39,54
ENSMUSG00000009185,Ccl8,4,1,8,10,1,0,11,0,16,17
ENSMUSG00000009207,Lnp,1613,1367,1640,1519,1163,1601,1875,1454,1284,1693
ENSMUSG00000009210,2310007L24Rik,5,5,3,0,0,0,5,1,0,0
ENSMUSG00000009214,Tmem8c,0,0,3,0,2,0,0,0,0,1
ENSMUSG00000009216,Fam163b,21,11,38,0,0,15,13,5,0,2
ENSMUSG00000009246,Trpm5,1,2,5,0,2,0,9,0,1,5
ENSMUSG00000009248,Ascl2,410,378,368,91,165,355,381,351,168,267
ENSMUSG00000009281,Rarres2,59,42,52,61,56,17,106,64,124,110
ENSMUSG00000009291,Pttg1ip,4269.24,4534,5816.44,5351.06,5704,4541.68,7395.25,4349.99,4395,5255
ENSMUSG00000009292,Trpm2,7,27,69,145,242,13,23,11,142,99
ENSMUSG00000009293,Ube2g2,4442.33,4352.44,5078.9,4824.7,4353.12,5339.03,7993.36,4540.43,4309.46,4638
ENSMUSG00000009350,Mpo,2,3,0,2,3,2,8,0,0,3
ENSMUSG00000009356,Lpo,1935,723,55,57,105,86,305,809,32,80
ENSMUSG00000009376,Met,2385,2100.01,3601,2811,2856.3,1409,2775,2121,2281,3127
ENSMUSG00000009378,Slc16a12,4,7,10,22,16,8,4,8,25,48
ENSMUSG00000009394,Syn2,186,20,23,8,32,93,32,91,24,36
ENSMUSG00000009406,Elk1,1059,929,1118.02,826,937,869,1271.82,880,775,1073
ENSMUSG00000009418,Nav1,5173.81,6008.01,8647.3,8132.59,8157.39,2606.51,5400.31,3461.99,6155.51,6633.2
ENSMUSG00000009470,Tnpo1,12718.87,11850.06,14080.38,12428.91,11816.85,10447.88,13857.72,10860.24,10806.21,15881.94
ENSMUSG00000009471,Myod1,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000009487,Otog,2,3,18,1,3,7,2,4,6,0
ENSMUSG00000009535,Rnmt,2711,2077,2515,1812,1727,2512,3027,2335,1906,2859
ENSMUSG00000009545,Kcnq1,13,15,15,74,85,4,18,13,65,84
ENSMUSG00000009549,Srp14,2020,1333,1543,1760.9,1390,1590,2217,1714,1729,1899
ENSMUSG00000009551,6330409D20Rik,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000009555,Cdk9,3315,2933.6,3613.01,2442,2486,3674,3974,3000,2146.05,3193.04
ENSMUSG00000009563,Tor2a,1358,1213,1403,1081,1260,1306,1511,1281,930.99,1444
ENSMUSG00000009566,Fpgs,964,843,1163,749,746,891,942,695,623,944
ENSMUSG00000009569,Mkl2,6431,6340,6531,4720.21,5520,5279,6283.99,4229.01,3741,6308
ENSMUSG00000009575,Cbx5,9787.83,7962.92,11860,5850,7115.97,5171.97,6621.98,5122.01,4632.92,8453
ENSMUSG00000009580,Odam,10,0,1,0,14,1,4,1,1,0
ENSMUSG00000009585,Apobec3,239.98,129,228.99,225,313,92,195,149.16,318,459.02
ENSMUSG00000009588,St6galnac1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009596,Taf7l,0,3,2,2,0,1,1,1,3,0
ENSMUSG00000009614,Sardh,227,158,341.38,263,324,97,308.57,135,277,287.83
ENSMUSG00000009621,Vav2,489,488,610.91,614,773,363,617,293,669,745
ENSMUSG00000009628,Tex15,130,74.11,262,58,93,35,79,35,64,94
ENSMUSG00000009630,Ppp2cb,3556.52,3451,4366.2,2887,3035.52,4951,5013.97,3797,2767,3799.01
ENSMUSG00000009633,G0s2,63,55,175,34,23,58,31,56,55,27
ENSMUSG00000009640,Dmap1,710,534,681,483,496,507,690,552,387,583
ENSMUSG00000009646,Pla2g12b,1,2,0,0,0,0,0,0,0,0
ENSMUSG00000009647,Mcu,1679,2279,2326.23,1233,1392,2245.33,2776.97,2220,1240,1664
ENSMUSG00000009654,Oit3,36,25,70,22,30,6,22,22,5,11
ENSMUSG00000009670,Tex11,1,1,2,0,0,22,1,0,0,4
ENSMUSG00000009681,Bcr,2534.81,2570,3706,2426,3403,2280,2440,1740.41,1975,3457
ENSMUSG00000009687,Fxyd5,1102,762,2291.03,1337,1583,492,935,648,1222,1572
ENSMUSG00000009731,Kcnd1,37,28,56,62,106,24,45,21,74,79
ENSMUSG00000009733,Tfcp2,550,476,629,512,597,387,471,343,436,690
ENSMUSG00000009734,Pou6f2,4,0,1,7,1,1,0,4,9,2
ENSMUSG00000009739,Pou6f1,758,839,1057,739,723.53,626,983,557,620,659
ENSMUSG00000009741,Ubp1,3748,3474,3885.62,2880.99,2695.44,2594.47,3226.01,2574,2350,3589
ENSMUSG00000009772,Nuak2,7114,6587,6099,4873,5170.07,7824.5,7094,5930,4356.16,6234
ENSMUSG00000009828,Ick,1383,1466,1884,1187.11,1389,1350,1708,1112,1055,1878
ENSMUSG00000009863,Sdhb,2401,1962,2834,1760,1748,2009,2965.13,2294,1661,2580
ENSMUSG00000009876,Cox4i2,118.87,107.04,79.04,541.87,936.94,74,207,89,467.08,727
ENSMUSG00000009894,Snap47,1706,1444,1749,1898,2513,1399,1751,1331,1549,2056
ENSMUSG00000009900,Wnt3a,369,297,402,658,475,428,686,539,557,834
ENSMUSG00000009905,Kdsr,8141.75,6779.45,6886,4688,3811,8063,10377,8670.06,5582,7340.3
ENSMUSG00000009907,Vps4b,13150.16,12797.94,12300.46,8765.48,7246.51,14583.33,17359.69,12959.63,8772.78,11245.47
ENSMUSG00000009927,Rps25,39556.29,26098.44,34387.52,23835.98,16359.34,43872.19,54287.05,42913.88,27716.01,30040.57
ENSMUSG00000009941,Nxf2,3,1,2,0,5,0,0,1,5,6
ENSMUSG00000009995,Taz,1548,1248,1146,1224,1290,1263,1697.97,1251,1236.51,1833
ENSMUSG00000010021,Kif19a,15,2,5,7,13,1,12,9,6,7
ENSMUSG00000010025,Aldh3a2,1492,1380,1570.85,1225,1145,1428,2037,1551,1115,1540
ENSMUSG00000010044,Zmynd10,0,0,2,3,0,2,1,0,6,0
ENSMUSG00000010045,Tmem115,2521,2116,2830,2419,2440,2466,3316,2391.99,1781,2879.97
ENSMUSG00000010047,Hyal2,1474.99,1019,1528.01,1378,1312,1034,1333,1189,1031,1839.91
ENSMUSG00000010048,Ifrd2,1905.64,1419,1775,1426,1292.04,1467,1613,1325,816,1567
ENSMUSG00000010051,Hyal1,829.85,632.64,971.83,743.12,967.26,459.09,560.48,530.45,598.29,1043.77
ENSMUSG00000010054,Tusc2,1184,857,1078,1138,1102.03,1238,1276,1138,877.55,1473
ENSMUSG00000010057,Nprl2,591,423,466,481,474,318,460,359,297,572
ENSMUSG00000010064,Slc38a3,104,112,94,137,599.46,49,92,55,139,293
ENSMUSG00000010066,Cacna2d2,20,37,25,5,16,13,11,18,2,4
ENSMUSG00000010067,Rassf1,1394.9,849.84,1368.47,1401,1997.95,584.62,972.95,809.9,1042.94,1455.78
ENSMUSG00000010080,Epn3,11704.16,15738.96,10652,13144.2,9243.99,21226.19,19623.39,14354.18,8587.95,8909.85
ENSMUSG00000010086,Rnf112,11,4,5,1,3,3,4,4,2,3
ENSMUSG00000010095,Slc3a2,11745.54,9045,12151,11188.01,13878.08,10192,11589.38,7519.98,12819,23452.04
ENSMUSG00000010097,Nxf1,3657.96,3238,3551,3293,4044.72,3166.72,3808,2889,3195,4704
ENSMUSG00000010110,Stx5a,3402.23,2888,3069.98,2765.9,2684.98,3588,4256.01,3080.96,2715,3530.41
ENSMUSG00000010122,Slc47a1,67,50,45,1,2,43,56,51,0,42
ENSMUSG00000010136,Pifo,1,0,0,0,0,0,0,0,1,0
ENSMUSG00000010142,Tnfrsf13b,33,24,77,48,42,34,36,17,28,35
ENSMUSG00000010154,Spire2,382,512,455,392,256,613,647,380,255,287
ENSMUSG00000010175,Prox1,70,111,61,145,139,88,94,62,176,157
ENSMUSG00000010205,Raver1,4734.87,4215.98,6484.07,3195.06,4076.57,3711.69,4431.06,3386.26,2568.39,4530.21
ENSMUSG00000010277,2610507B11Rik,16869.97,17171.07,18985.92,13186.07,17505.02,16137.38,17414,12990.79,10762.07,17748.02
ENSMUSG00000010290,AI597479,1623,1457,1680,1471,1231.27,1434.39,2028.99,1475.08,1187,1751
ENSMUSG00000010307,Tmem86a,2771,2975,1931,3248,3080.9,3268,4183,3081.2,2344,2328
ENSMUSG00000010311,Optc,2,1,2,3,11,0,1,1,2,7
ENSMUSG00000010342,Tex14,15,13,18,11,5,13,17,12,8,22
ENSMUSG00000010358,Ifi35,458,361,410,417,319,392,539,395,299,487
ENSMUSG00000010362,Rdm1,466,215,263,259.03,140,259,404,279,255,372
ENSMUSG00000010376,Nedd8,4179,3281,3841.37,3204,2764,3581,4956,3759.06,2529,3597
ENSMUSG00000010392,Gosr1,2684.96,2720,3183,2136.01,2189,2653,3042,2287,1714,2726
ENSMUSG00000010406,Mrpl52,2623,2005.45,2364,1753,1455,2498,3109,2599,1818,2225
ENSMUSG00000010435,Spaca7,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010453,Kansl3,2745.98,2606.05,2938,2003,2072,2067.07,2829,1945,1803.99,2833
ENSMUSG00000010461,Eya4,100,132,149,308,279,43,233,63,330,292.99
ENSMUSG00000010476,Ebf3,76,116,229,182,274,75,169,103,272,344
ENSMUSG00000010505,Myt1,25,24,13,1,0,10,13,27,0,0
ENSMUSG00000010517,Faf1,6620,5845,6155,5286,5115,7713.02,8834,7123.85,5122,6809
ENSMUSG00000010529,Gm266,94,90,138,300,129,58,27,7,506,330
ENSMUSG00000010538,Tsacc,86,46,80,39,34,59,100,62,34,45
ENSMUSG00000010554,Mettl16,1811,1382,1641,1710,1600.1,1121,1238,1119,1044.02,1708.01
ENSMUSG00000010592,Dazl,3,0,0,0,0,0,5,0,0,0
ENSMUSG00000010601,Apol7a,274.98,310.84,265.08,293.88,196.81,157.95,322.84,229.86,213.98,225
ENSMUSG00000010607,Pigyl,645,455,543,424,454,602,822,564,496,741
ENSMUSG00000010608,Rbm25,6790.52,5901.02,6718.81,6189.98,6225,5412.93,7197,5022,6376,8956
ENSMUSG00000010609,Psen2,294,269,457,320,337,247,457,236,326,553
ENSMUSG00000010651,Acaa1b,82.01,1.5,69.32,50.03,10.23,64.51,96.52,0,37.8,105.83
ENSMUSG00000010660,Plcd1,7797,8163.91,6931.4,7785,9760,7689.01,8928,7587,6940,9455.99
ENSMUSG00000010663,Fads1,1395,1065,1651,2107.72,2311,1024,2292,987,1641,2299
ENSMUSG00000010721,Lmbr1,1937,1397,1541,1017,984,1726,1878,1439.9,1080,1358
ENSMUSG00000010751,Tnfrsf22,260.44,326.81,360.67,257.62,405.41,191.69,344.33,191.93,219.61,237.2
ENSMUSG00000010755,Cars,3306,3132,3344.43,5399,9286,3410,3312,2432,4167,7194
ENSMUSG00000010760,Phlda2,73,91,91,148,157,127,118,123,71,134
ENSMUSG00000010796,Asz1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010797,Wnt2,3,1,3,1,22,4,0,12,19,7
ENSMUSG00000010803,Gabra1,0,0,1,0,0,0,0,1,0,0
ENSMUSG00000010825,Grid2ip,100,66,66,21,30,72,78,31,17,27
ENSMUSG00000010830,Kdelr3,682,371,804,1308,1484,171,745,393,1142,1067
ENSMUSG00000010841,1700006E09Rik,0,0,2,0,0,0,0,0,0,0
ENSMUSG00000010911,Apip,281,232,304,263,202,197,301,212,211,318
ENSMUSG00000010914,Pdhx,956,649,949,631,641,577,885,756,606,968
ENSMUSG00000010936,Vac14,1946,1898.01,2484,1400,1558,1774,2079,1452,1203.01,1861
ENSMUSG00000011008,Mcoln2,16,3,25,5,3,12,50,23,17,19
ENSMUSG00000011034,Slc5a1,15995,12836,10946,4462,4947,14107.36,12633.01,13282,4457,6413
ENSMUSG00000011096,Akt1s1,4688.57,4376,5306,3414,3378.02,5637.72,5872.88,4515.59,2822,4307.87
ENSMUSG00000011114,Tbrg1,7739,5472.02,6423.01,5051,4922,5922.96,8366,6192.09,4798.45,5820
ENSMUSG00000011118,Panx3,171,74,172.99,574,814,11,234.16,21.88,437.99,297
ENSMUSG00000011148,Adssl1,101,63,381,153,207,55,119,123,101,140
ENSMUSG00000011154,1700026D08Rik,3,0,0,3,1,0,0,3,1,0
ENSMUSG00000011158,Brf1,1252.96,1098.67,983.99,1107.95,1349.92,915.79,1782,1086.91,1132.57,1545.91
ENSMUSG00000011171,Vipr2,45,59,66,53,26,28,84,42,117,123
ENSMUSG00000011179,Odc1,5955.96,6448.77,5641.81,3653.35,4618.1,9229.65,10894.45,7087.49,3249.58,3962
ENSMUSG00000011254,Thg1l,648,645,891,419,389,809,723,594,415,689
ENSMUSG00000011256,Adam19,876.07,660.85,970,1250.25,1575.47,1278.99,1208.75,673,979,929
ENSMUSG00000011257,Pabpc4,2425.97,2172.81,2804.99,1852.89,2327.09,2071.08,2582.75,2137.92,1605.29,2872.56
ENSMUSG00000011263,Exoc3l2,357,379,651,554,503,340,565,309,416,544
ENSMUSG00000011267,Zfp296,970,803,852,604,511,662,848.11,697,516,952.01
ENSMUSG00000011305,Plin5,1,2,2,4,4,2,3,1,1,10
ENSMUSG00000011306,Sugp1,2389,2088,2164,1883,2021.83,2090.99,2294.98,1660.3,1416,2133.99
ENSMUSG00000011349,Dmrtc2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000011382,Dhdh,122.88,92,116.17,63.78,93,76.62,133,72.3,77,115
ENSMUSG00000011427,Zfp790,938,842,1002,959,646,632,897,654,737.88,1140
ENSMUSG00000011463,Cpb1,0,0,0,0,0,0,0,5,0,1
ENSMUSG00000011486,Slc25a41,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000011589,Fsd1,2,4,5,3,20,1,4,0,8,6
ENSMUSG00000011632,Pinlyp,4686,4381.99,3007,6356.99,7809,6510.01,6450,5844.18,5456.97,8182.49
ENSMUSG00000011658,Fuz,272,333,304,263,266.8,280.08,449,400,293,331
ENSMUSG00000011751,Sptbn4,176,133,169.01,176,228,259,150,156,142,143
ENSMUSG00000011752,Pgam1,25408.47,19286.96,20915.19,22598.98,22535.97,16005.03,23393.84,16936.15,20632.89,28561.8
ENSMUSG00000011831,Evi5,5452.75,3913.91,5285.88,3911.87,3338.35,5113.13,6270.83,3712.9,3453.96,5076.78
ENSMUSG00000011832,Evi5l,2874.34,2785,2904.1,2930,3221,2336.95,2692,1920.08,2097,3301
ENSMUSG00000011837,Snapc2,1284,1120,1585,911,826.99,1066,1461,1051,685,1055
ENSMUSG00000011877,Git1,6982.77,7577.08,9323.52,4930.99,5627.99,7852.91,7930.97,6093.01,4328,6579.01
ENSMUSG00000011884,Gltp,68585.7,68891.9,64836.1,42838.83,35089.07,97814.68,92077.44,70526.32,34421.04,38564.58
ENSMUSG00000011958,Bnip2,5169,4275,5314,5424,4384.99,3481,6131,4025,4340.28,6480.95
ENSMUSG00000011960,Ccnt1,4298,4087.01,4621,3688.02,3433.89,4062,4103,3101,2991.01,4550
ENSMUSG00000012017,Scarf2,1416,1812,1801,4260.71,4885,833,2932.99,1433.91,3637,4066.01
ENSMUSG00000012042,4930579F01Rik,1,2,1,0,0,1,1,0,0,0
ENSMUSG00000012076,Brms1l,826,592,801.96,771.61,725,567,778,468,558,769
ENSMUSG00000012114,Med15,5672.92,6056.01,7201.96,4386.93,4701.97,5417,6012,4513.96,3407.97,4530.64
ENSMUSG00000012117,Dhdds,1970,1650,1994.98,1479,1588,1651,1897,1575,1220,1811
ENSMUSG00000012123,Aim1l,6269.16,7369.99,5809.97,6883.98,9206,7344,6742,6347.4,5477.99,7789.1
ENSMUSG00000012126,Ubxn11,39,12,22,25,26,18,39,27,27,23
ENSMUSG00000012187,Mogat1,2,3,3,3,8,1,3,3,1.35,0
ENSMUSG00000012211,Tex22,3,6,0,4,16,6,3,0,10,16
ENSMUSG00000012282,Wnt8a,0,0,0,0,2,0,0,0,0,3
ENSMUSG00000012296,Tjap1,1686,2029,2057.49,1420,1441,2145.49,2210,1981.49,1223,1749
ENSMUSG00000012350,Ehf,13369,15191.05,10864,4485,6693.73,12655,10972,9352,2876,4974
ENSMUSG00000012396,Nanog,3,2,0,0,5,0,1,0,0,0
ENSMUSG00000012405,Rpl15,58012.3,40951.88,49368.66,35930.59,27939.42,57208.98,69118.71,61721.83,37548.83,52218.65
ENSMUSG00000012422,Tmem167,3999.99,2894.99,3669,3948,3417,3237,5009,3699,3614.43,4933
ENSMUSG00000012428,Steap4,1271,853,1623,389,582,721,744,788,631,962
ENSMUSG00000012429,Mplkip,1239.22,828.38,983.96,889.77,998.69,727.07,930.16,689.15,1214,1358.16
ENSMUSG00000012443,Kif11,3820.87,1827,4035,1680,2256.98,1184,1795,2281,1750,3477
ENSMUSG00000012483,Rpa3,476.98,271,455,309,292,312,460.98,409.97,379,438
ENSMUSG00000012519,Mlkl,149,50,128,184,173,44,62,44,139,269
ENSMUSG00000012520,Phox2b,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000012535,Tnpo3,7382.2,6053.99,6786.79,5466,5594,6142,6649,5280.97,4553.94,6899
ENSMUSG00000012609,Ttll5,1383,1218,1547,1168,1363,1111,1227,946,917,1467
ENSMUSG00000012640,Zfp715,1391.93,1052,1243,1293,1063,1219,1632,1380,1432,2053
ENSMUSG00000012705,Retn,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000012777,Acpt,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000012819,Cdh23,16,22,31,14,14,7,9,4,14,17
ENSMUSG00000012848,Rps5,47805.99,34378.8,39436.68,26051,20799,46305.03,64344.88,54511.71,26199.05,35972.01
ENSMUSG00000012889,Podnl1,145,121,206,325,388,55,170,106.15,216,246
ENSMUSG00000013033,Lphn1,3376.65,4122.48,3810,3403,3989.63,1880.52,3820.98,2227.99,2766.64,3368
