gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000054938,Olfr1346,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054939,Zfp174,0.54,0.72,0.61,0.51,0.46,0.39,0.36,0.39,0.29,0.4
ENSMUSG00000054940,Olfr137,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054942,Fam73a,1.35,1.25,0.9,0.41,0.66,0.34,0.92,0.4,0.51,0.44
ENSMUSG00000054945,Gm9958,0.92,0.8,0.9,0.55,0.98,0.6,0.58,0.49,0.46,0.71
ENSMUSG00000054951,9130008F23Rik,0.29,0.41,0.58,0.2,0.3,0.33,0.19,0.08,0.11,0.11
ENSMUSG00000054958,Nt5c1a,0.02,0.19,0,0,0.02,0.02,0,0,0,0
ENSMUSG00000054966,Lmntd1,0,0,0,0.01,0,0,0,0,0.01,0
ENSMUSG00000054967,Zfp647,0.51,0.46,0.52,0.45,0.63,0.19,0.4,0.23,0.37,0.47
ENSMUSG00000054976,Nyap2,0.19,0.12,0.89,0.16,0.16,0.11,0.09,0.16,0.05,0.11
ENSMUSG00000054978,Kbtbd13,0.09,0.08,0.14,0.05,0.09,0.05,0.04,0.03,0.03,0.07
ENSMUSG00000054986,Sec14l3,0,0,0,0,0,0.01,0,0,0,0
ENSMUSG00000054988,Agtr1b,0.01,0.01,0.04,0.01,0,0,0.01,0,0,0.01
ENSMUSG00000054994,AV320801,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054999,Naaladl1,0.01,0.04,0.04,0.03,0.01,0,0.01,0,0.01,0.02
ENSMUSG00000055003,Lrtm2,0.08,0.05,0.05,0.02,0,0.09,0.03,0.02,0,0
ENSMUSG00000055010,A830031A19Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055013,Agap1,8.1,10.81,10.35,6.54,8.96,8.27,6.16,7.22,5.32,4.83
ENSMUSG00000055015,Gm9961,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055022,Cntn1,0.26,0.05,0.44,0.23,0.34,0.07,0.04,0.4,0.14,0.64
ENSMUSG00000055024,Ep300,16.56,19.33,22.48,11.83,15.62,16.77,12.18,12.38,8.71,12.04
ENSMUSG00000055026,Gabrg3,0,0,0,0,0,0,0,0.01,0,0
ENSMUSG00000055027,Smyd1,0.01,0,0.01,0.18,0.33,0,0.01,0.01,0.14,0.14
ENSMUSG00000055030,Sprr2e,89.87,98.65,35.03,0.9,2.36,4.7,14.94,11.58,0.04,0.73
ENSMUSG00000055033,Olfr420,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055041,Commd5,16.28,13.45,15.83,13.63,10.82,13.35,11.79,16.21,7.51,11.33
ENSMUSG00000055044,Pdlim1,83.62,96.17,123.49,42.47,55.65,72.15,60.76,69.95,35.04,44.03
ENSMUSG00000055053,Nfic,32.74,35.71,56.2,21.02,33.1,24.53,21.97,20.13,13.62,20.88
ENSMUSG00000055065,Ddx17,23.14,25.46,23.82,28.2,33.79,17.7,19.36,18.88,24.77,29.76
ENSMUSG00000055067,Smyd3,5.62,5.3,5.3,2.28,2.94,4.39,4.25,3.87,2.07,2.37
ENSMUSG00000055069,Rab39,0.02,0.01,0.01,0.02,0,0.01,0.02,0,0.02,0.02
ENSMUSG00000055072,Gm9964,0,0,0,0,0,0,0.01,0,0,0
ENSMUSG00000055078,Gabra5,0.01,0,0.01,0,0.02,0,0,0,0,0
ENSMUSG00000055088,Olfr354,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055095,Spink6,346.67,463.69,766,2045.46,2058.37,310.94,452.45,367.02,1412.16,1582.92
ENSMUSG00000055102,Zfp819,0.03,0,0.02,0.03,0,0.01,0.01,0.01,0,0
ENSMUSG00000055108,Phxr2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055109,Gm15155,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055114,Anxa13,0.02,0,0,0,0.01,0,0.03,0,0.02,0
ENSMUSG00000055116,Arntl,7.02,12.2,11.76,4.24,6.35,10.43,8.53,7.52,3.22,4.62
ENSMUSG00000055125,M5C1000I18Rik,0.01,0,0.04,0,0,0,0,0,0,0.02
ENSMUSG00000055128,Cgrrf1,10.33,6.22,7.27,6.93,5.16,8.2,8.22,7.04,5.95,5.36
ENSMUSG00000055137,Sugct,0.39,0.46,0.4,0.49,0.57,0.52,0.37,0.36,0.62,0.28
ENSMUSG00000055138,Gm4861,0,0,0.03,0,0,0,0,0,0,0
ENSMUSG00000055148,Klf2,1.86,2.82,4.28,3.27,3.96,1.81,2.42,2.27,3.28,3.72
ENSMUSG00000055150,Zfp78,0.65,0.81,0.49,0.4,0.39,0.25,0.37,0.35,0.31,0.39
ENSMUSG00000055170,Ifng,0.03,0,0,0,0,0,0.01,0,0,0
ENSMUSG00000055172,C1ra,4.46,4.02,6.76,4.17,5,3.11,3.26,3.22,2.89,3.9
ENSMUSG00000055177,Cstl1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055184,Fam72a,0.23,0.13,0.52,0.12,0.3,0.2,0.14,0.14,0.15,0.18
ENSMUSG00000055193,Klk15,5.95,13.16,8.04,184.59,369.33,2.17,1.09,1.54,92.33,109.66
ENSMUSG00000055194,Actbl2,0,0,0,0.01,0,0,0.01,0,0,0.01
ENSMUSG00000055197,Fev,0,0,0,0,0,0,0,0,0.02,0.02
ENSMUSG00000055198,Gm12830,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055200,Sertad3,7.27,7.96,9.72,6.55,6.89,8.1,9.43,10.12,4.77,6.32
ENSMUSG00000055202,Zfp811,0.04,0.04,0.05,0.04,0.06,0.02,0.03,0.02,0.05,0.02
ENSMUSG00000055204,Ankrd17,25.68,35.04,35.64,22.15,27.32,27.27,20.17,19.67,14.23,19.11
ENSMUSG00000055210,Foxd2,0.06,0.05,0.04,0.15,0.1,0.03,0.09,0.07,0.08,0.06
ENSMUSG00000055214,Pld5,0,0,0,0.04,0.05,0.01,0.01,0,0.01,0.01
ENSMUSG00000055228,Zfp935,0,0,0,0,0,0,0,0,0,0.31
ENSMUSG00000055235,Wdr86,0.02,0.02,0.02,0.05,0.12,0.03,0.06,0.03,0.12,0.14
ENSMUSG00000055239,Kcmf1,38.56,49.52,43.21,25.45,23.27,48.52,39.16,41.34,20.95,20.3
ENSMUSG00000055240,Zfp101,2.76,1.16,2,1.35,1.59,1.17,1.2,1.68,1.8,2.43
ENSMUSG00000055254,Ntrk2,6.66,8.45,10.14,4.44,5.8,8.04,7.33,7.78,3.77,4.48
ENSMUSG00000055271,9330161L09Rik,0.22,0.41,0.54,0.44,0.43,0.24,0.34,0.21,0.26,0.27
ENSMUSG00000055296,Tmem245,5.48,6.85,7.68,5.11,6.05,4.65,3.72,3.56,3.1,4.88
ENSMUSG00000055298,Ctsj,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055301,Adh7,5.95,10.62,12.26,1.31,5.07,8.43,8.52,14.2,3.03,4.18
ENSMUSG00000055302,Mrfap1,106.21,126.78,126.11,90.86,98.49,108.66,105.7,107.3,66.06,83.44
ENSMUSG00000055305,Zfp93,1.25,1.28,1.1,1.31,0.96,0.74,0.69,0.51,0.78,1.09
ENSMUSG00000055312,Them7,0.03,0,0.03,0.03,0.02,0.02,0,0.01,0.01,0.01
ENSMUSG00000055313,Pgbd1,1.55,1.46,1.31,2,1.92,0.59,1.06,0.79,1.3,1.7
ENSMUSG00000055319,Sec23ip,9.04,10.45,11.89,7.92,9.5,8.05,6.41,7.24,4.96,6.78
ENSMUSG00000055320,Tead1,8.78,13.74,14.68,16.33,27.67,13.99,8.65,8.87,9.79,12.12
ENSMUSG00000055322,Tns1,10.39,18.43,24.73,9.37,12.91,8.73,10.45,9.28,7.93,11.54
ENSMUSG00000055323,Gm9967,0.19,0.15,0.08,0.4,0.18,0.04,0.12,0.07,0.14,0.12
ENSMUSG00000055333,Fat2,14.91,16.39,22.56,9.62,14.88,14.05,10.4,11.73,6.47,12.81
ENSMUSG00000055334,Snupn,3.4,4.26,4.12,3.2,2.64,2.97,3.04,2.96,1.96,2.53
ENSMUSG00000055341,Zfp457,0.25,0.25,0.29,0.26,0.29,0.19,0.13,0.18,0.28,0.33
ENSMUSG00000055357,4933400A11Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055360,Prl2c5,0.1,0.09,0.08,0,0,0.03,0.01,0.2,0,0
ENSMUSG00000055368,Slc6a2,0.36,0.44,0.9,0.24,0.45,0.57,0.44,0.39,0.25,0.33
ENSMUSG00000055371,Stam2,18.1,22.87,20.81,15.99,15.19,24.68,18.08,16.65,11.51,13.13
ENSMUSG00000055373,Fut9,0.02,0,0.03,0.05,0.02,0,0,0.01,0.05,0.14
ENSMUSG00000055385,Rnf212,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055401,Fbxo6,8.79,11.88,10.66,6.24,7.56,11.63,10.21,10.97,5.65,6.4
ENSMUSG00000055403,4933427D06Rik,0,0.01,0.01,0,0,0,0,0,0,0.01
ENSMUSG00000055407,Map6,18.36,30.12,35.85,25.58,27.35,27.36,20.09,20.3,13.14,16.4
ENSMUSG00000055409,Nell1,0.39,0.31,0.19,0.18,0.13,0.17,0.15,0.24,0.06,0.09
ENSMUSG00000055415,Atp10b,6.29,7.52,7.81,1.77,2.02,7.68,4.95,4.86,1.13,1.85
ENSMUSG00000055416,Fam136b-ps,0,0,0,0.16,0.06,0,0,0,0,0
ENSMUSG00000055421,Pcdh9,0.55,1.08,0.86,0.06,0.2,0.23,0.3,0.42,0.1,0.32
ENSMUSG00000055424,Gm9970,0.19,0.31,0.11,0.18,0.1,0.09,0.19,0.07,0.04,0.03
ENSMUSG00000055430,Nap1l5,0.01,0.02,0.04,0.04,0.03,0.12,0.02,0,0.03,0.02
ENSMUSG00000055435,Maf,32.13,40.36,34.07,20.51,23.09,35.36,21.71,24.68,14.81,15.63
ENSMUSG00000055436,Srsf11,24.94,26.7,24.66,23.52,29.86,17.45,17.02,16.31,19.56,25.5
ENSMUSG00000055446,A630091E08Rik,0.03,0,0,0,0,0,0,0,0.02,0
ENSMUSG00000055447,Cd47,29.15,28.86,35.15,17.99,19.38,23.19,22.87,23.91,14.66,16.35
ENSMUSG00000055452,Gm7353,1.92,2.43,3.12,1.77,2.12,2.59,1.74,1.69,1.23,1.62
ENSMUSG00000055456,Gm9972,0.16,0.2,0.13,0.21,0.03,0.11,0.09,0.07,0.1,0.16
ENSMUSG00000055471,Alk,0.03,0.06,0.04,0.08,0.04,0.03,0.03,0.02,0.05,0.06
ENSMUSG00000055480,Zfp458,0.9,0.84,1.05,1.53,1.57,0.42,0.56,0.53,0.97,1.47
ENSMUSG00000055485,Soga1,2.85,4.44,5.75,6.62,5.01,3.29,2.39,2.11,2.27,2.65
ENSMUSG00000055489,Ano5,0,0,0,0.01,0,0,0,0,0.01,0
ENSMUSG00000055491,Pprc1,12.92,15.26,17.96,11.38,13.76,11.74,8.22,9.82,6.91,9.92
ENSMUSG00000055493,Epm2a,1.39,1.61,1.28,0.65,0.67,0.89,1.52,1.28,0.85,1.32
ENSMUSG00000055515,Vmn2r81,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055523,Gucy2g,0.14,0.1,0.14,0.05,0.08,0.13,0.07,0.11,0.04,0.07
ENSMUSG00000055531,Cpsf6,21.05,25.68,29.25,15.41,19.84,20.88,18.18,18.22,11.36,16.91
ENSMUSG00000055538,Zcchc24,3.77,4.18,5.13,6.21,5.5,1.54,3.64,2.52,4.29,4.88
ENSMUSG00000055540,Epha6,0,0,0.01,0,0,0,0,0,0,0.03
ENSMUSG00000055541,Lair1,0.1,0.12,0.43,0.59,0.12,0.01,0.25,0.04,0.23,0.18
ENSMUSG00000055546,Timd4,0.02,0,0.01,0.01,0.01,0,0,0,0.02,0
ENSMUSG00000055547,Apobec4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055553,Kxd1,17.57,17.39,20.01,8.68,8.45,15.73,14.63,15.25,6.51,8.07
ENSMUSG00000055555,4930502E18Rik,0.03,0.04,0.02,0.16,0.09,0.02,0.04,0.05,0.11,0.14
ENSMUSG00000055560,Zfp459,0.4,0.31,1.01,0.26,1.22,0.28,0.6,0.26,0.24,0.65
ENSMUSG00000055561,Spink5,167.27,202.4,193.21,84.67,66.46,241.67,140.3,160.69,65.34,60.79
ENSMUSG00000055567,Unc80,0.11,0.15,0.08,0.06,0.05,0.07,0.09,0.16,0.02,0.05
ENSMUSG00000055571,Olfr305,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055594,5530400C23Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055602,Tcp10b,0.15,0.27,0.09,0.06,0.04,0.05,0.06,0.11,0.05,0.06
ENSMUSG00000055609,Hba-x,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055610,Olfr307,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055612,Cdca7,6.36,7.5,10.45,3.87,4.93,3.77,3.37,4.62,3.32,7.83
ENSMUSG00000055629,B4galnt4,0.55,0.73,0.54,0.33,0.65,0.34,0.33,0.22,0.12,0.64
ENSMUSG00000055632,Hmcn2,0.27,0.21,0.24,0.08,0.11,0.14,0.3,0.11,0.07,0.08
ENSMUSG00000055633,Zfp580,4.47,5.14,7.01,1.79,3.03,3.4,4.35,3.4,1.6,2.27
ENSMUSG00000055639,Dach1,0.31,0.3,0.32,0.1,0.18,0.31,0.27,0.33,0.16,0.21
ENSMUSG00000055643,4931431F19Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055652,Klhl25,6.06,6.14,6.57,5.68,6.04,5.6,4,5.11,3.02,4.6
ENSMUSG00000055653,Gpc3,15.4,17.54,12.67,11.9,13.96,12.65,14.12,11.46,7.36,14.35
ENSMUSG00000055660,Mettl4,4.19,4.31,4.49,3.23,3.81,3.15,3.05,3.13,2.2,3.29
ENSMUSG00000055670,Zzef1,6.81,7.27,7.89,6.03,8,6.56,4.5,4.39,4.68,6.37
ENSMUSG00000055675,Kbtbd11,0.53,0.41,1.74,1.24,3.01,0.97,0.52,0.69,1.23,2
ENSMUSG00000055679,Ctsr,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055681,Cope,96.73,94,88.18,67.65,82.98,78.64,74.3,76.66,52.49,62.04
ENSMUSG00000055691,Gja6,0.09,0.06,0.07,0.07,0.07,0.04,0.1,0.06,0.08,0.06
ENSMUSG00000055692,Tmem191c,0.25,0.58,0.48,0.25,0.41,0.38,0.39,0.27,0.4,0.43
ENSMUSG00000055704,Gm9978,0.01,0,0,0,0,0.01,0,0,0,0
ENSMUSG00000055707,Klhl26,2.77,4.22,4.35,2.76,3.81,3.89,2.8,2.87,1.97,3.42
ENSMUSG00000055717,Slain1,0.03,0.02,0.08,0.01,0.01,0.03,0.05,0.01,0.04,0.02
ENSMUSG00000055720,Ubl7,27.99,40.96,34.55,23.91,22.69,43.1,29.62,30.26,14.99,18.5
ENSMUSG00000055723,Rras2,3.19,3.12,4.3,3.92,3.7,2.54,2.84,2.91,2.77,3.04
ENSMUSG00000055725,Paqr3,14.25,14.39,14.81,4.13,6.68,11.07,9.82,10.77,3.62,5.11
ENSMUSG00000055730,Ces2a,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055732,Gm9979,0,0.01,0,0,0,0.01,0.01,0,0.01,0
ENSMUSG00000055733,Nap1l3,0.22,0.18,0.23,0.21,0.26,0.16,0.14,0.14,0.17,0.23
ENSMUSG00000055737,Ghr,16.42,18.16,17.7,8.68,9.91,16.71,15.21,13.28,6.57,9.86
ENSMUSG00000055745,Ldoc1l,0.44,0.59,0.55,0.31,0.46,0.22,0.29,0.22,0.22,0.38
ENSMUSG00000055746,Magea2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055748,Gsdmc4,0.59,0,0.35,0.18,0.23,0.01,0,0.37,0.02,0.42
ENSMUSG00000055760,Gemin6,3.88,3.29,4.1,2.33,2.62,2.66,2.32,2.72,1.65,2.34
ENSMUSG00000055761,Nkain3,0.06,0.15,0.16,0.05,0.09,0.08,0.1,0.1,0.04,0.13
ENSMUSG00000055762,Eef1d,137.92,128.61,134.37,103.14,93.92,122.53,104.87,118.72,70.31,91.77
ENSMUSG00000055775,Myh8,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055780,Usp26,0,0,0,0.01,0,0,0,0,0,0
ENSMUSG00000055782,Abcd2,0.03,0.04,0.08,0.1,0.09,0.01,0.12,0.02,0.15,0.08
ENSMUSG00000055789,E330017A01Rik,0,0,0,0,0.01,0.01,0,0.01,0,0
ENSMUSG00000055795,Gm5160,0,0.08,0.12,0,0,0,0,0,0,0
ENSMUSG00000055799,Tcf7l1,17.34,33.19,26.19,16.13,13.64,25.48,21.15,19.65,9.25,8.82
ENSMUSG00000055805,Fmnl1,1.41,0.8,2.74,0.78,0.84,0.71,0.96,0.98,0.44,0.59
ENSMUSG00000055809,Dnaaf3,0.08,0.11,0.08,0.11,0.16,0.08,0.13,0.06,0.11,0.1
ENSMUSG00000055811,Cldn17,1.22,0.44,1.01,0.19,0.08,0.21,0.09,0.44,0.05,0.23
ENSMUSG00000055817,Mta3,37.89,45.81,48.7,21.78,23.78,46.23,30.11,28.57,12.92,17.81
ENSMUSG00000055818,A230083G16Rik,0.03,0.05,0.03,0,0,0.05,0.02,0.01,0.03,0.07
ENSMUSG00000055820,Olfr967,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055826,Tescl,0.03,0.02,0.02,0.02,0.05,0,0.03,0.05,0,0.02
ENSMUSG00000055827,Gsdmc3,0.65,0,0.28,0.12,0.1,0,0,0.55,0,0.47
ENSMUSG00000055835,Zfp1,2.77,3.27,4.41,1.98,2.14,2.59,2.54,2.34,1.69,2.08
ENSMUSG00000055838,Olfr357,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055839,Tceb2,245.35,243.02,249.57,181.72,158.77,186.22,203.85,214.57,102.56,141.01
ENSMUSG00000055850,Rnf181,30.61,32.41,34.63,19.75,20.48,25.25,27.47,21.82,9.89,15.95
ENSMUSG00000055862,Izumo4,0.91,0.85,0.87,1.17,1.5,0.44,1.19,0.66,1.32,0.97
ENSMUSG00000055865,Fam19a3,0,0,0.02,0.17,0.02,0,0,0,0,0.02
ENSMUSG00000055866,Per2,4.83,7.52,8.95,2.9,3.7,9,4.12,4.75,2.46,2.5
ENSMUSG00000055874,Foxi3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055882,Abhd16b,0,0,0,0.01,0.01,0,0,0,0,0
ENSMUSG00000055884,Fancm,2.77,2.49,3.03,1.47,2.51,1.95,1.19,1.89,1.25,1.91
ENSMUSG00000055891,Ubl4b,0.03,0,0.03,0.08,0.03,0.02,0.03,0.02,0.02,0.02
ENSMUSG00000055895,Oosp2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055900,Tmem69,6.91,7.69,8.39,4.57,4.43,4.71,3.95,3.37,2.49,4.48
ENSMUSG00000055912,Tmem150a,1.06,1.75,1.82,1.57,2.1,0.82,1.14,0.86,0.87,0.9
ENSMUSG00000055917,Zfp277,5.98,5.52,6.39,4.2,3.94,4.69,4.92,4.31,3.29,4.16
ENSMUSG00000055923,Aasdh,3.57,3.6,4.21,2.03,2.96,3.08,2.09,2.3,2.22,3.29
ENSMUSG00000055926,Gm14137,6.04,10.6,8.99,13.54,21.22,9.64,5.02,4.04,4.25,10.17
ENSMUSG00000055932,Fto,11.66,13.86,15.62,10.32,13.77,11.28,10.61,9.94,8.23,9.69
ENSMUSG00000055933,Oosp3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055937,Krt28,0.03,0,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.04
ENSMUSG00000055942,Gm4745,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055943,Emc7,6.76,6.89,7.88,5.49,5.8,6.86,5.97,6.51,4.37,5.42
ENSMUSG00000055945,Prr18,0.04,0.03,0.03,0.03,0.09,0.02,0.01,0.02,0.07,0.02
ENSMUSG00000055960,Skint4,0.46,0.1,0,0,0.11,0.18,0.4,0.15,0.07,0.35
ENSMUSG00000055961,BC051076,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055963,Triqk,1.21,1.18,1.45,2.18,2.08,0.9,1.62,1.09,2.16,2.92
ENSMUSG00000055971,Olfr378,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055976,Cldn23,17.53,19.28,18.11,10.47,9.48,17.07,26.17,16.39,7.23,7.28
ENSMUSG00000055978,Fut2,13.63,10.59,16.32,3.69,6.5,11.21,6.51,8.87,2.9,8.23
ENSMUSG00000055980,Irs1,3,4.42,5.32,5.06,8.42,1.69,2.29,2.02,3.25,6.89
ENSMUSG00000055991,Zkscan5,1.91,2.01,2.75,1.03,1.22,1.02,1.38,1.19,0.69,1.26
ENSMUSG00000055994,Nod2,3.48,4.45,4.42,0.8,1.91,2.37,1.46,1.91,0.61,1.16
ENSMUSG00000056004,9330182L06Rik,0.23,0.29,0.38,0.2,0.23,0.19,0.22,0.15,0.13,0.23
ENSMUSG00000056008,Gm11541,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056014,A430033K04Rik,3.23,3.29,3.39,3.63,3,3.1,2.48,2.6,1.87,2.49
ENSMUSG00000056018,1700008F21Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056019,Zfp709,2.05,1.24,1.18,1.65,1.11,0.6,1.46,1.02,1.06,2.07
ENSMUSG00000056025,Clca1,0,0.01,0.02,0,0.01,0.01,0.01,0.01,0.01,0.03
ENSMUSG00000056035,Cyp3a11,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056043,Rgs9bp,0.52,0.62,0.49,0.17,0.11,0.97,0.5,0.4,0.12,0.15
ENSMUSG00000056050,Mia3,15.26,19.18,22.5,15.55,18.98,14.9,11.18,11.98,9.51,13.8
ENSMUSG00000056054,S100a8,856.61,512.15,918.39,28.9,24.62,59.49,87.15,91.04,5.98,17.6
ENSMUSG00000056055,Sag,0.21,0.07,0.11,0.24,0.24,0.07,0.03,0.05,0.09,0.15
ENSMUSG00000056069,Fam105a,2.72,2.59,3.66,2.23,3.03,3.22,2.66,2.22,1.76,1.54
ENSMUSG00000056071,S100a9,1169.48,609.74,1148.74,12.2,7.43,54.98,122.38,137.73,3.19,9.93
ENSMUSG00000056073,Grik2,0.08,0.04,0.1,0.12,0.09,0.05,0.05,0.04,0.09,0.16
ENSMUSG00000056076,Eif3b,73.55,92.49,100.95,54.23,76.86,78.65,59.6,64.6,35.83,60.02
ENSMUSG00000056078,Lipm,37.16,44.62,37.31,34.19,40.3,47.06,32.51,27.92,21.73,31.39
ENSMUSG00000056089,Gm5468,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056091,St3gal5,0.35,0.44,0.54,0.82,0.93,0.13,0.33,0.11,0.53,0.48
ENSMUSG00000056115,Tas2r134,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056116,H2-T22,7.21,9.02,6.69,5.99,4.19,7.77,10.02,6.5,3.75,4.39
ENSMUSG00000056121,Fez2,6.06,7.13,7.71,4.88,5.85,4.83,5.57,5.32,3.51,3.95
ENSMUSG00000056124,B4galt6,0.41,0.34,0.52,0.8,0.91,0.24,0.4,0.3,0.55,0.58
ENSMUSG00000056130,Ticam2,0.03,0.02,0.03,0.05,0.02,0.01,0.01,0.03,0.05,0.04
ENSMUSG00000056131,Pgm3,3.99,4.73,5.39,3.68,4.74,2.92,4.11,2.75,3.29,4.39
ENSMUSG00000056133,Gm9992,15.08,21.92,14.23,5.65,3.94,26.25,17.6,18.58,4.96,3.02
ENSMUSG00000056144,Trim34a,0.29,0.31,0.5,0.38,0.14,0.27,0.38,0.26,0.25,0.36
ENSMUSG00000056148,Rdh9,0.03,0.15,0.19,0.07,0.02,0.15,0.11,0.21,0.03,0.02
ENSMUSG00000056153,Socs6,13.57,19.39,19.32,11.27,12.28,17.71,15.58,14.86,7,9.07
ENSMUSG00000056155,Nanos3,3.66,4.49,1.36,1.67,1.28,2.99,4.16,3.65,1.48,1.36
ENSMUSG00000056158,Car10,0.01,0,0,0,0,0,0,0,0.02,0
ENSMUSG00000056162,Cndp1,0,0,0.01,0,0,0,0,0,0,0
ENSMUSG00000056167,Cnot10,12.44,15.56,14.78,8.01,9.26,13.7,11.24,10.94,5.58,7.3
ENSMUSG00000056174,Col8a2,2.74,3.77,2.2,17.9,20.65,1.51,3.61,2.93,8.64,9.99
ENSMUSG00000056184,Olfr283,0,0,0,0,0.04,0,0,0,0,0
ENSMUSG00000056185,Snx32,0.13,0.29,0.15,0.18,0.22,0.06,0.08,0.07,0.22,0.27
ENSMUSG00000056197,4931417E11Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056201,Cfl1,327.14,318.09,409.65,236.68,293.16,249.62,231.91,253.49,156.58,222.2
ENSMUSG00000056203,Tas2r135,0.26,0.2,0.16,0.15,0.31,0.13,0.11,0.1,0.17,0.21
ENSMUSG00000056204,Pgpep1,2.6,2.31,3.92,2.99,3.51,1.78,1.28,2.03,1.32,1.96
ENSMUSG00000056209,Npm3,28.52,27.32,33.26,20.5,18.91,25.05,22.31,26.78,14.92,20.86
ENSMUSG00000056211,R3hdm1,14.23,15.93,20.26,11.08,14.12,10.92,9.96,9.37,8.59,12.08
ENSMUSG00000056214,Pard6g,35.98,43.95,45.18,19.69,21.25,39.79,37.51,37.42,14.31,19.08
ENSMUSG00000056215,Lrguk,0.02,0.02,0.03,0.03,0.03,0,0.01,0,0.03,0.04
ENSMUSG00000056216,Cebpg,17.87,18.85,17.64,11.72,11,17.3,13.05,13.53,8.52,9.44
ENSMUSG00000056219,Gm5423,0,0,0,0,0,0.05,0,0.03,0,0
ENSMUSG00000056220,Pla2g4a,2.43,1.7,2.72,2.58,2.24,2.12,1.36,2.02,1.27,2.38
ENSMUSG00000056222,Spock1,3,2.91,1.98,4.84,5.19,0.94,1.47,1.67,3.63,4.23
ENSMUSG00000056223,Spata31,0,0,0,0,0,0,0,0,0.01,0
ENSMUSG00000056228,Cars2,3.87,3.7,4.16,2.62,3.82,2.51,2.72,3.93,2.77,3.89
ENSMUSG00000056234,Ncoa4,23.93,27.85,31.66,22.73,25.99,24.71,20.44,23.08,12.87,19.3
ENSMUSG00000056257,Gm5447,0,0.02,0,0.01,0.04,0,0,0,0.04,0.02
ENSMUSG00000056258,Kcnq3,0.02,0.05,0.07,0.03,0.05,0.01,0.01,0.01,0.01,0.01
ENSMUSG00000056260,Lrif1,4.18,3.92,3.69,4.26,3.91,2.65,3.44,3.05,3.67,5.01
ENSMUSG00000056267,Cep70,2.6,2.13,3.17,1.38,1.75,1.03,1.64,1.37,1.17,1.56
ENSMUSG00000056268,Dennd1b,7.74,9.33,6.27,7.52,10.74,7.71,6.03,6.12,6.26,7.68
ENSMUSG00000056270,Prr9,38.86,83.15,58.09,390.1,675.14,25.9,14.22,35.08,173.64,263.14
ENSMUSG00000056271,Lman1l,0.21,0.4,0.26,0.34,0.25,0.29,0.38,0.3,0.15,0.1
ENSMUSG00000056281,Olfr1322,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056290,Ms4a4b,0.13,0,0.1,0.01,0.02,0,0.36,0.1,0.04,0.1
ENSMUSG00000056293,Gsdmc2,1.02,0.03,0.42,0.16,0.26,0.01,0.02,0.6,0.02,0.48
ENSMUSG00000056296,Synpr,0.01,0.03,0,0,0,0.02,0.02,0,0,0
ENSMUSG00000056300,Gm13247,0.09,0,0.23,0.12,0.08,0,0.14,0.15,0,0.1
